ACTION	Pricing	36	price	1395135850845	1395135850884	1395135853185	1395135853185	OK	 
ACTION	Pricing	14	price	1395135850918	1395135850924	1395135853186	1395135853187	OK	 
ACTION	Pricing	27	price	1395135850847	1395135850886	1395135853187	1395135853187	OK	 
ACTION	Pricing	11	price	1395135850843	1395135850887	1395135853191	1395135853191	OK	 
ACTION	Pricing	42	price	1395135850840	1395135850889	1395135853126	1395135853182	OK	 
ACTION	Pricing	20	price	1395135850909	1395135850915	1395135853186	1395135853186	OK	 
ACTION	Pricing	28	price	1395135850931	1395135850937	1395135853188	1395135853188	OK	 
ACTION	Pricing	35	price	1395135850808	1395135850833	1395135853182	1395135853183	OK	 
ACTION	Pricing	49	price	1395135850877	1395135850888	1395135853192	1395135853192	OK	 
ACTION	Pricing	4	price	1395135850800	1395135850834	1395135853195	1395135853196	OK	 
ACTION	Pricing	46	price	1395135850818	1395135850883	1395135853126	1395135853197	OK	 
ACTION	Pricing	44	price	1395135850836	1395135850886	1395135853197	1395135853197	OK	 
ACTION	Pricing	9	price	1395135850883	1395135850899	1395135853198	1395135853201	OK	 
ACTION	Pricing	38	price	1395135850916	1395135850923	1395135853186	1395135853186	OK	 
ACTION	Pricing	37	price	1395135850850	1395135850886	1395135853201	1395135853201	OK	 
ACTION	Pricing	48	price	1395135850868	1395135850886	1395135853202	1395135853202	OK	 
ACTION	Pricing	1	price	1395135850912	1395135850922	1395135853196	1395135853196	OK	 
ACTION	Pricing	32	price	1395135850899	1395135850902	1395135853191	1395135853191	OK	 
ACTION	Pricing	25	price	1395135850810	1395135850873	1395135853197	1395135853197	OK	 
ACTION	Pricing	16	price	1395135850798	1395135850870	1395135853153	1395135853158	OK	 
ACTION	Pricing	41	price	1395135850851	1395135850887	1395135853221	1395135853221	OK	 
ACTION	Pricing	34	price	1395135850880	1395135850888	1395135853167	1395135853168	OK	 
ACTION	Pricing	5	price	1395135850875	1395135850889	1395135853181	1395135853182	OK	 
ACTION	Pricing	43	price	1395135850908	1395135850915	1395135853141	1395135853196	OK	 
ACTION	Pricing	45	price	1395135853313	1395135853317	1395135853466	1395135853518	OK	 
ACTION	Pricing	40	price	1395135853311	1395135853312	1395135853518	1395135853518	OK	 
ACTION	Pricing	30	price	1395135853326	1395135853328	1395135853520	1395135853520	OK	 
ACTION	Pricing	26	price	1395135853348	1395135853353	1395135853848	1395135853848	OK	 
ACTION	Pricing	2	price	1395135853332	1395135853333	1395135853888	1395135853889	OK	 
ACTION	Pricing	15	price	1395135853354	1395135853355	1395135853891	1395135853891	OK	 
ACTION	Pricing	13	price	1395135853358	1395135853359	1395135853913	1395135853913	OK	 
ACTION	Pricing	19	price	1395135853366	1395135853367	1395135853915	1395135853917	OK	 
ACTION	Pricing	21	price	1395135853338	1395135853339	1395135853913	1395135853913	OK	 
ACTION	Pricing	6	price	1395135853330	1395135853332	1395135853941	1395135853942	OK	 
ACTION	Pricing	33	price	1395135853369	1395135853370	1395135853942	1395135853943	OK	 
ACTION	Pricing	11	price	1395135853375	1395135853375	1395135853947	1395135853948	OK	 
ACTION	Pricing	7	price	1395135853361	1395135853361	1395135854511	1395135854511	OK	 
ACTION	Pricing	31	price	1395135853362	1395135853363	1395135854511	1395135854512	OK	 
ACTION	Pricing	39	price	1395135853364	1395135853365	1395135854513	1395135854513	OK	 
ACTION	Pricing	17	price	1395135853376	1395135853376	1395135854513	1395135854515	OK	 
ACTION	Pricing	6	price	1395135853947	1395135853948	1395135854517	1395135854517	OK	 
ACTION	Pricing	40	price	1395135853520	1395135853522	1395135854554	1395135854555	OK	 
ACTION	Pricing	48	price	1395135853392	1395135853392	1395135854600	1395135854601	OK	 
ACTION	Pricing	6	price	1395135854520	1395135854521	1395135854657	1395135854657	OK	 
ACTION	Pricing	40	price	1395135854556	1395135854557	1395135854688	1395135854688	OK	 
ACTION	Pricing	25	price	1395135853395	1395135853396	1395135854712	1395135854713	OK	 
ACTION	Pricing	28	price	1395135853382	1395135853382	1395135854767	1395135854767	OK	 
ACTION	Pricing	4	price	1395135853385	1395135853385	1395135854799	1395135854809	OK	 
ACTION	Pricing	12	price	1395135853340	1395135853341	1395135854866	1395135854867	OK	 
ACTION	Pricing	3	price	1395135853346	1395135853347	1395135854889	1395135854889	OK	 
ACTION	Pricing	10	price	1395135853335	1395135853336	1395135854970	1395135854970	OK	 
ACTION	Pricing	18	price	1395135853344	1395135853346	1395135854970	1395135854971	OK	 
ACTION	Pricing	22	price	1395135853342	1395135853343	1395135854973	1395135854973	OK	 
ACTION	Pricing	20	price	1395135853379	1395135853380	1395135854983	1395135854983	OK	 
ACTION	Pricing	5	price	1395135853401	1395135853402	1395135855019	1395135855019	OK	 
ACTION	Pricing	16	price	1395135853397	1395135853398	1395135855049	1395135855050	OK	 
ACTION	Pricing	32	price	1395135853394	1395135853394	1395135855051	1395135855053	OK	 
ACTION	Pricing	1	price	1395135853393	1395135853393	1395135855065	1395135855070	OK	 
ACTION	Pricing	42	price	1395135853378	1395135853379	1395135855093	1395135855094	OK	 
ACTION	Pricing	24	price	1395135853377	1395135853377	1395135855093	1395135855094	OK	 
ACTION	Pricing	9	price	1395135853388	1395135853389	1395135855147	1395135855149	OK	 
ACTION	Pricing	44	price	1395135853387	1395135853388	1395135855155	1395135855156	OK	 
ACTION	Pricing	46	price	1395135853386	1395135853387	1395135855191	1395135855192	OK	 
ACTION	Pricing	30	price	1395135853523	1395135853523	1395135855270	1395135855270	OK	 
ACTION	Pricing	45	price	1395135853520	1395135853521	1395135855347	1395135855347	OK	 
ACTION	Pricing	15	price	1395135853893	1395135853893	1395135855367	1395135855367	OK	 
ACTION	Pricing	26	price	1395135853850	1395135853851	1395135855389	1395135855389	OK	 
ACTION	Pricing	21	price	1395135853921	1395135853922	1395135855408	1395135855408	OK	 
ACTION	Pricing	8	price	1395135853329	1395135853331	1395135855419	1395135855419	OK	 
ACTION	Pricing	23	price	1395135853370	1395135853371	1395135855431	1395135855436	OK	 
ACTION	Pricing	14	price	1395135853373	1395135853373	1395135855437	1395135855438	OK	 
ACTION	Pricing	19	price	1395135853919	1395135853919	1395135855449	1395135855449	OK	 
ACTION	Pricing	33	price	1395135853945	1395135853946	1395135855470	1395135855470	OK	 
ACTION	Pricing	36	price	1395135853371	1395135853372	1395135855477	1395135855477	OK	 
ACTION	Pricing	11	price	1395135853950	1395135853950	1395135855503	1395135855503	OK	 
ACTION	Pricing	33	price	1395135855472	1395135855473	1395135855544	1395135855545	OK	 
ACTION	Pricing	19	price	1395135855451	1395135855451	1395135855577	1395135855577	OK	 
ACTION	Pricing	8	price	1395135855421	1395135855422	1395135855625	1395135855626	OK	 
ACTION	Pricing	26	price	1395135855392	1395135855392	1395135855656	1395135855657	OK	 
ACTION	Pricing	50	price	1395135853368	1395135853368	1395135855691	1395135855691	OK	 
ACTION	Pricing	15	price	1395135855368	1395135855369	1395135855711	1395135855711	OK	 
ACTION	Pricing	26	price	1395135855659	1395135855659	1395135855739	1395135855740	OK	 
ACTION	Pricing	2	price	1395135853891	1395135853891	1395135855760	1395135855760	OK	 
ACTION	Pricing	30	price	1395135855272	1395135855273	1395135855776	1395135855776	OK	 
ACTION	Pricing	9	price	1395135855150	1395135855151	1395135855818	1395135855819	OK	 
ACTION	Pricing	40	price	1395135854690	1395135854691	1395135855949	1395135855950	OK	 
ACTION	Pricing	6	price	1395135854659	1395135854659	1395135855977	1395135855977	OK	 
ACTION	Pricing	31	price	1395135854516	1395135854517	1395135855976	1395135855977	OK	 
ACTION	Pricing	7	price	1395135854514	1395135854516	1395135855992	1395135855993	OK	 
ACTION	Pricing	37	price	1395135853391	1395135853391	1395135855994	1395135855995	OK	 
ACTION	Pricing	29	price	1395135853380	1395135853381	1395135855996	1395135855996	OK	 
ACTION	Pricing	41	price	1395135853400	1395135853400	1395135855997	1395135855997	OK	 
ACTION	Pricing	47	price	1395135853357	1395135853358	1395135855998	1395135855998	OK	 
ACTION	Pricing	35	price	1395135853383	1395135853383	1395135856000	1395135856000	OK	 
ACTION	Pricing	43	price	1395135853402	1395135853403	1395135856001	1395135856001	OK	 
ACTION	Pricing	38	price	1395135853390	1395135853390	1395135856001	1395135856002	OK	 
ACTION	Pricing	34	price	1395135853400	1395135853400	1395135856003	1395135856003	OK	 
ACTION	Pricing	40	price	1395135855951	1395135855952	1395135856039	1395135856039	OK	 
ACTION	Pricing	7	price	1395135855995	1395135855997	1395135856069	1395135856070	OK	 
ACTION	Pricing	47	price	1395135856008	1395135856008	1395135856101	1395135856102	OK	 
ACTION	Pricing	29	price	1395135856005	1395135856006	1395135856130	1395135856130	OK	 
ACTION	Pricing	37	price	1395135855999	1395135856000	1395135856167	1395135856167	OK	 
ACTION	Pricing	6	price	1395135855980	1395135855980	1395135856212	1395135856213	OK	 
ACTION	Pricing	46	price	1395135855194	1395135855194	1395135856235	1395135856235	OK	 
ACTION	Pricing	18	price	1395135854975	1395135854976	1395135856268	1395135856268	OK	 
ACTION	Pricing	24	price	1395135855097	1395135855098	1395135856271	1395135856271	OK	 
ACTION	Pricing	3	price	1395135854891	1395135854891	1395135856326	1395135856326	OK	 
ACTION	Pricing	18	price	1395135856269	1395135856270	1395135856359	1395135856360	OK	 
ACTION	Pricing	39	price	1395135854517	1395135854518	1395135856403	1395135856403	OK	 
ACTION	Pricing	28	price	1395135854769	1395135854769	1395135856436	1395135856437	OK	 
ACTION	Pricing	4	price	1395135854811	1395135854812	1395135856494	1395135856494	OK	 
ACTION	Pricing	5	price	1395135855021	1395135855022	1395135856515	1395135856516	OK	 
ACTION	Pricing	30	price	1395135855778	1395135855778	1395135856557	1395135856558	OK	 
ACTION	Pricing	16	price	1395135855055	1395135855055	1395135856583	1395135856583	OK	 
ACTION	Pricing	10	price	1395135854973	1395135854974	1395135856624	1395135856624	OK	 
ACTION	Pricing	2	price	1395135855762	1395135855763	1395135856626	1395135856627	OK	 
ACTION	Pricing	44	price	1395135855158	1395135855159	1395135856663	1395135856663	OK	 
ACTION	Pricing	26	price	1395135855741	1395135855742	1395135856687	1395135856687	OK	 
ACTION	Pricing	15	price	1395135855713	1395135855714	1395135856728	1395135856728	OK	 
ACTION	Pricing	50	price	1395135855693	1395135855694	1395135856757	1395135856757	OK	 
ACTION	Pricing	8	price	1395135855628	1395135855628	1395135856807	1395135856808	OK	 
ACTION	Pricing	13	price	1395135853915	1395135853917	1395135856829	1395135856829	OK	 
ACTION	Pricing	21	price	1395135855410	1395135855410	1395135856843	1395135856844	OK	 
ACTION	Pricing	27	price	1395135853374	1395135853374	1395135856846	1395135856847	OK	 
ACTION	Pricing	19	price	1395135855579	1395135855580	1395135856911	1395135856911	OK	 
ACTION	Pricing	23	price	1395135855438	1395135855439	1395135856941	1395135856941	OK	 
ACTION	Pricing	14	price	1395135855440	1395135855440	1395135856972	1395135856972	OK	 
ACTION	Pricing	11	price	1395135855505	1395135855505	1395135857004	1395135857005	OK	 
ACTION	Pricing	36	price	1395135855479	1395135855480	1395135857068	1395135857068	OK	 
ACTION	Pricing	23	price	1395135856943	1395135856944	1395135857082	1395135857083	OK	 
ACTION	Pricing	19	price	1395135856912	1395135856913	1395135857130	1395135857131	OK	 
ACTION	Pricing	33	price	1395135855546	1395135855547	1395135857140	1395135857141	OK	 
ACTION	Pricing	13	price	1395135856831	1395135856831	1395135857152	1395135857152	OK	 
ACTION	Pricing	8	price	1395135856809	1395135856810	1395135857206	1395135857206	OK	 
ACTION	Pricing	50	price	1395135856759	1395135856760	1395135857216	1395135857216	OK	 
ACTION	Pricing	45	price	1395135855349	1395135855349	1395135857222	1395135857223	OK	 
ACTION	Pricing	15	price	1395135856730	1395135856730	1395135857268	1395135857268	OK	 
ACTION	Pricing	26	price	1395135856689	1395135856689	1395135857317	1395135857317	OK	 
ACTION	Pricing	44	price	1395135856665	1395135856666	1395135857353	1395135857353	OK	 
ACTION	Pricing	2	price	1395135856628	1395135856629	1395135857367	1395135857367	OK	 
ACTION	Pricing	30	price	1395135856559	1395135856560	1395135857427	1395135857427	OK	 
ACTION	Pricing	16	price	1395135856585	1395135856586	1395135857444	1395135857445	OK	 
ACTION	Pricing	5	price	1395135856517	1395135856518	1395135857482	1395135857482	OK	 
ACTION	Pricing	28	price	1395135856439	1395135856439	1395135857493	1395135857493	OK	 
ACTION	Pricing	9	price	1395135855820	1395135855821	1395135857503	1395135857503	OK	 
ACTION	Pricing	39	price	1395135856404	1395135856405	1395135857539	1395135857539	OK	 
ACTION	Pricing	49	price	1395135853384	1395135853384	1395135857575	1395135857576	OK	 
ACTION	Pricing	25	price	1395135854715	1395135854716	1395135857586	1395135857586	OK	 
ACTION	Pricing	48	price	1395135854603	1395135854603	1395135857586	1395135857586	OK	 
ACTION	Pricing	17	price	1395135854519	1395135854519	1395135857620	1395135857621	OK	 
ACTION	Pricing	20	price	1395135854985	1395135854985	1395135857691	1395135857692	OK	 
ACTION	Pricing	47	price	1395135856103	1395135856104	1395135857788	1395135857788	OK	 
ACTION	Pricing	7	price	1395135856071	1395135856072	1395135857826	1395135857826	OK	 
ACTION	Pricing	41	price	1395135856006	1395135856007	1395135857863	1395135857863	OK	 
ACTION	Pricing	40	price	1395135856042	1395135856042	1395135857884	1395135857884	OK	 
ACTION	Pricing	35	price	1395135856011	1395135856012	1395135857943	1395135857944	OK	 
ACTION	Pricing	40	price	1395135857885	1395135857886	1395135857983	1395135857984	OK	 
ACTION	Pricing	43	price	1395135856009	1395135856010	1395135858022	1395135858022	OK	 
ACTION	Pricing	34	price	1395135856012	1395135856013	1395135858048	1395135858048	OK	 
ACTION	Pricing	7	price	1395135857828	1395135857828	1395135858054	1395135858054	OK	 
ACTION	Pricing	47	price	1395135857790	1395135857791	1395135858075	1395135858076	OK	 
ACTION	Pricing	22	price	1395135854977	1395135854977	1395135858094	1395135858094	OK	 
ACTION	Pricing	1	price	1395135855071	1395135855072	1395135858101	1395135858101	OK	 
ACTION	Pricing	31	price	1395135855979	1395135855979	1395135858142	1395135858142	OK	 
ACTION	Pricing	20	price	1395135857693	1395135857694	1395135858162	1395135858163	OK	 
ACTION	Pricing	32	price	1395135855055	1395135855056	1395135858201	1395135858202	OK	 
ACTION	Pricing	46	price	1395135856237	1395135856237	1395135858249	1395135858249	OK	 
ACTION	Pricing	32	price	1395135858203	1395135858206	1395135858284	1395135858285	OK	 
ACTION	Pricing	49	price	1395135857578	1395135857578	1395135858310	1395135858310	OK	 
ACTION	Pricing	3	price	1395135856328	1395135856329	1395135858349	1395135858349	OK	 
ACTION	Pricing	18	price	1395135856361	1395135856362	1395135858358	1395135858358	OK	 
ACTION	Pricing	28	price	1395135857495	1395135857496	1395135858401	1395135858401	OK	 
ACTION	Pricing	30	price	1395135857429	1395135857430	1395135858435	1395135858435	OK	 
ACTION	Pricing	2	price	1395135857369	1395135857369	1395135858498	1395135858498	OK	 
ACTION	Pricing	44	price	1395135857355	1395135857356	1395135858519	1395135858519	OK	 
ACTION	Pricing	10	price	1395135856627	1395135856627	1395135858542	1395135858543	OK	 
ACTION	Pricing	15	price	1395135857270	1395135857271	1395135858545	1395135858546	OK	 
ACTION	Pricing	12	price	1395135854869	1395135854869	1395135858587	1395135858587	OK	 
ACTION	Pricing	45	price	1395135857224	1395135857225	1395135858606	1395135858606	OK	 
ACTION	Pricing	8	price	1395135857208	1395135857208	1395135858633	1395135858633	OK	 
ACTION	Pricing	13	price	1395135857155	1395135857155	1395135858670	1395135858670	OK	 
ACTION	Pricing	19	price	1395135857132	1395135857133	1395135858692	1395135858692	OK	 
ACTION	Pricing	23	price	1395135857084	1395135857085	1395135858730	1395135858730	OK	 
ACTION	Pricing	36	price	1395135857070	1395135857070	1395135858761	1395135858762	OK	 
ACTION	Pricing	21	price	1395135856845	1395135856846	1395135858826	1395135858827	OK	 
ACTION	Pricing	27	price	1395135856848	1395135856849	1395135858834	1395135858834	OK	 
ACTION	Pricing	23	price	1395135858732	1395135858732	1395135858871	1395135858871	OK	 
ACTION	Pricing	19	price	1395135858694	1395135858695	1395135858907	1395135858907	OK	 
ACTION	Pricing	8	price	1395135858635	1395135858636	1395135858932	1395135858933	OK	 
ACTION	Pricing	45	price	1395135858607	1395135858608	1395135858982	1395135858982	OK	 
ACTION	Pricing	33	price	1395135857142	1395135857143	1395135859001	1395135859001	OK	 
ACTION	Pricing	12	price	1395135858589	1395135858589	1395135859028	1395135859029	OK	 
ACTION	Pricing	15	price	1395135858547	1395135858548	1395135859057	1395135859057	OK	 
ACTION	Pricing	50	price	1395135857218	1395135857219	1395135859090	1395135859090	OK	 
ACTION	Pricing	44	price	1395135858521	1395135858521	1395135859138	1395135859139	OK	 
ACTION	Pricing	26	price	1395135857319	1395135857319	1395135859182	1395135859182	OK	 
ACTION	Pricing	30	price	1395135858437	1395135858437	1395135859213	1395135859213	OK	 
ACTION	Pricing	28	price	1395135858405	1395135858405	1395135859255	1395135859255	OK	 
ACTION	Pricing	5	price	1395135857484	1395135857484	1395135859314	1395135859315	OK	 
ACTION	Pricing	3	price	1395135858351	1395135858351	1395135859325	1395135859325	OK	 
ACTION	Pricing	49	price	1395135858312	1395135858313	1395135859355	1395135859356	OK	 
ACTION	Pricing	9	price	1395135857504	1395135857506	1395135859393	1395135859393	OK	 
ACTION	Pricing	32	price	1395135858286	1395135858287	1395135859426	1395135859426	OK	 
ACTION	Pricing	24	price	1395135856273	1395135856274	1395135859484	1395135859484	OK	 
ACTION	Pricing	48	price	1395135857589	1395135857589	1395135859486	1395135859487	OK	 
ACTION	Pricing	6	price	1395135856214	1395135856215	1395135859522	1395135859522	OK	 
ACTION	Pricing	20	price	1395135858164	1395135858165	1395135859534	1395135859535	OK	 
ACTION	Pricing	25	price	1395135857589	1395135857590	1395135859572	1395135859573	OK	 
ACTION	Pricing	17	price	1395135857623	1395135857623	1395135859585	1395135859585	OK	 
ACTION	Pricing	31	price	1395135858144	1395135858145	1395135859636	1395135859636	OK	 
ACTION	Pricing	42	price	1395135855095	1395135855096	1395135859657	1395135859657	OK	 
ACTION	Pricing	1	price	1395135858103	1395135858103	1395135859689	1395135859690	OK	 
ACTION	Pricing	4	price	1395135856496	1395135856497	1395135859741	1395135859742	OK	 
ACTION	Pricing	29	price	1395135856132	1395135856132	1395135859747	1395135859747	OK	 
ACTION	Pricing	35	price	1395135857945	1395135857946	1395135859830	1395135859831	OK	 
ACTION	Pricing	41	price	1395135857865	1395135857866	1395135859863	1395135859864	OK	 
ACTION	Pricing	35	price	1395135859832	1395135859833	1395135859910	1395135859910	OK	 
ACTION	Pricing	40	price	1395135857987	1395135857987	1395135859932	1395135859932	OK	 
ACTION	Pricing	29	price	1395135859748	1395135859749	1395135859950	1395135859951	OK	 
ACTION	Pricing	4	price	1395135859743	1395135859744	1395135860009	1395135860009	OK	 
ACTION	Pricing	7	price	1395135858055	1395135858056	1395135860213	1395135860213	OK	 
ACTION	Pricing	42	price	1395135859658	1395135859659	1395135860213	1395135860213	OK	 
ACTION	Pricing	22	price	1395135858096	1395135858096	1395135860221	1395135860221	OK	 
ACTION	Pricing	47	price	1395135858078	1395135858078	1395135860227	1395135860228	OK	 
ACTION	Pricing	37	price	1395135856171	1395135856171	1395135860362	1395135860362	OK	 
ACTION	Pricing	31	price	1395135859638	1395135859639	1395135860368	1395135860368	OK	 
ACTION	Pricing	20	price	1395135859536	1395135859537	1395135860378	1395135860379	OK	 
ACTION	Pricing	17	price	1395135859587	1395135859588	1395135860385	1395135860385	OK	 
ACTION	Pricing	46	price	1395135858251	1395135858252	1395135860384	1395135860385	OK	 
ACTION	Pricing	34	price	1395135858050	1395135858050	1395135860389	1395135860389	OK	 
ACTION	Pricing	43	price	1395135858024	1395135858025	1395135860402	1395135860402	OK	 
ACTION	Pricing	35	price	1395135859912	1395135859912	1395135860501	1395135860501	OK	 
ACTION	Pricing	37	price	1395135860364	1395135860365	1395135860536	1395135860536	OK	 
ACTION	Pricing	41	price	1395135859866	1395135859867	1395135860543	1395135860543	OK	 
ACTION	Pricing	40	price	1395135859934	1395135859935	1395135860552	1395135860552	OK	 
ACTION	Pricing	47	price	1395135860229	1395135860230	1395135860579	1395135860579	OK	 
ACTION	Pricing	39	price	1395135857541	1395135857541	1395135860633	1395135860634	OK	 
ACTION	Pricing	18	price	1395135858360	1395135858361	1395135860699	1395135860699	OK	 
ACTION	Pricing	44	price	1395135859141	1395135859141	1395135860739	1395135860739	OK	 
ACTION	Pricing	2	price	1395135858500	1395135858501	1395135860748	1395135860748	OK	 
ACTION	Pricing	10	price	1395135858544	1395135858544	1395135860831	1395135860831	OK	 
ACTION	Pricing	8	price	1395135858934	1395135858934	1395135860874	1395135860874	OK	 
ACTION	Pricing	19	price	1395135858908	1395135858912	1395135860905	1395135860905	OK	 
ACTION	Pricing	27	price	1395135858835	1395135858836	1395135860965	1395135860965	OK	 
ACTION	Pricing	11	price	1395135857007	1395135857007	1395135860975	1395135860975	OK	 
ACTION	Pricing	6	price	1395135859524	1395135859525	1395135861012	1395135861013	OK	 
ACTION	Pricing	13	price	1395135858672	1395135858672	1395135861026	1395135861027	OK	 
ACTION	Pricing	1	price	1395135859691	1395135859692	1395135861048	1395135861049	OK	 
ACTION	Pricing	24	price	1395135859486	1395135859488	1395135861053	1395135861053	OK	 
ACTION	Pricing	32	price	1395135859428	1395135859428	1395135861097	1395135861097	OK	 
ACTION	Pricing	9	price	1395135859395	1395135859395	1395135861126	1395135861126	OK	 
ACTION	Pricing	24	price	1395135861055	1395135861055	1395135861156	1395135861157	OK	 
ACTION	Pricing	1	price	1395135861050	1395135861050	1395135861205	1395135861205	OK	 
ACTION	Pricing	13	price	1395135861028	1395135861029	1395135861218	1395135861218	OK	 
ACTION	Pricing	29	price	1395135859952	1395135859953	1395135861256	1395135861257	OK	 
ACTION	Pricing	6	price	1395135861014	1395135861014	1395135861291	1395135861291	OK	 
ACTION	Pricing	11	price	1395135860977	1395135860977	1395135861324	1395135861324	OK	 
ACTION	Pricing	27	price	1395135860966	1395135860967	1395135861343	1395135861343	OK	 
ACTION	Pricing	14	price	1395135856973	1395135856974	1395135861370	1395135861370	OK	 
ACTION	Pricing	21	price	1395135858828	1395135858829	1395135861388	1395135861388	OK	 
ACTION	Pricing	23	price	1395135858873	1395135858874	1395135861425	1395135861425	OK	 
ACTION	Pricing	10	price	1395135860833	1395135860834	1395135861447	1395135861447	OK	 
ACTION	Pricing	33	price	1395135859002	1395135859003	1395135861485	1395135861485	OK	 
ACTION	Pricing	2	price	1395135860749	1395135860750	1395135861535	1395135861536	OK	 
ACTION	Pricing	15	price	1395135859059	1395135859059	1395135861545	1395135861545	OK	 
ACTION	Pricing	50	price	1395135859092	1395135859092	1395135861620	1395135861620	OK	 
ACTION	Pricing	18	price	1395135860701	1395135860701	1395135861713	1395135861713	OK	 
ACTION	Pricing	16	price	1395135857446	1395135857447	1395135861721	1395135861721	OK	 
ACTION	Pricing	26	price	1395135859184	1395135859184	1395135861727	1395135861728	OK	 
ACTION	Pricing	28	price	1395135859257	1395135859257	1395135861732	1395135861732	OK	 
ACTION	Pricing	5	price	1395135859316	1395135859317	1395135861732	1395135861732	OK	 
ACTION	Pricing	30	price	1395135859214	1395135859215	1395135861734	1395135861735	OK	 
ACTION	Pricing	39	price	1395135860636	1395135860636	1395135861746	1395135861746	OK	 
